location_id,year,month,temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),zipcode
0,2021,1,11.419354838709678,8.406451612903227,36998.01774193549,30892.7164516129,4.516129032258065,3.6903225806451614,0.5780645161290323,3.4516129032258065,16.306451612903224,38.74193548387097,135.1290322580645,91901.0
0,2021,2,11.9,9.507142857142856,39717.79571428571,32507.791785714286,0.48928571428571427,0.48928571428571427,0.0,1.5357142857142858,14.685714285714285,34.31071428571429,180.46428571428572,91901.0
0,2021,3,10.596774193548388,8.161290322580646,43200.23645161291,35699.55612903226,5.919354838709677,5.877419354838709,0.02935483870967742,4.870967741935484,17.56451612903226,41.729032258064514,228.93548387096774,91901.0
0,2021,4,15.103333333333333,13.406666666666666,46836.15233333334,39640.753333333334,0.6866666666666668,0.6866666666666668,0.0,2.4,15.546666666666665,38.2,270.2,91901.0
0,2021,5,16.34516129032258,15.548387096774194,49880.5835483871,43571.595483870966,0.2129032258064516,0.2129032258064516,0.0,1.4838709677419355,15.429032258064517,38.82258064516129,276.0,91901.0
0,2021,6,22.39333333333333,22.316666666666666,51390.687000000005,46842.503333333334,0.0,0.0,0.0,0.0,14.606666666666666,37.54333333333333,292.8,91901.0
0,2021,7,24.774193548387096,25.65806451612903,50620.456774193546,45924.850967741935,0.08387096774193549,0.08387096774193549,0.0,0.1935483870967742,13.754838709677419,36.05806451612903,292.48387096774195,91901.0
0,2021,8,24.887096774193548,25.338709677419356,47957.76677419355,43266.948064516124,0.13225806451612904,0.13225806451612904,0.0,0.9354838709677419,14.729032258064517,37.52903225806452,287.5806451612903,91901.0
0,2021,9,23.38,23.42,44488.27533333333,40746.398,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.58,37.51,289.7,91901.0
0,2021,10,16.93548387096774,15.251612903225807,40867.5864516129,33985.46580645161,1.2225806451612902,1.2225806451612902,0.0,2.4838709677419355,15.761290322580646,37.696774193548386,241.90322580645162,91901.0
0,2021,11,17.94333333333333,15.186666666666667,37718.60533333333,33329.488,0.0,0.0,0.0,0.0,14.743333333333334,34.43333333333333,241.4,91901.0
0,2021,12,10.964516129032257,8.529032258064515,36110.46967741936,21557.48419354839,5.035483870967742,5.035483870967742,0.0,6.387096774193548,14.45483870967742,33.28064516129032,193.61290322580646,91901.0
0,2022,1,12.558064516129033,9.593548387096773,36980.202580645164,30799.463548387095,0.6000000000000001,0.6000000000000001,0.0,1.8709677419354838,16.038709677419355,34.935483870967744,122.3225806451613,91901.0
0,2022,2,11.75,8.157142857142857,39691.74428571429,31860.265000000003,2.6464285714285714,2.292857142857143,0.2475,3.0,19.842857142857145,42.42857142857143,137.85714285714286,91901.0
0,2022,3,13.587096774193547,11.422580645161291,43169.26806451613,36748.90516129033,2.8741935483870966,2.8741935483870966,0.0,3.2903225806451615,15.548387096774194,35.89677419354839,211.29032258064515,91901.0
0,2022,4,15.316666666666666,13.776666666666667,46809.93866666666,41001.051666666666,0.7,0.7,0.0,2.2333333333333334,16.696666666666665,39.47666666666667,237.76666666666668,91901.0
0,2022,5,17.125806451612902,16.029032258064515,49860.60548387097,44920.078709677415,0.035483870967741936,0.035483870967741936,0.0,0.3225806451612903,16.087096774193547,39.190322580645166,276.2903225806452,91901.0
0,2022,6,23.076666666666664,22.81,51387.998,48091.278333333335,0.013333333333333334,0.013333333333333334,0.0,0.06666666666666667,15.016666666666667,37.39,284.1,91901.0
0,2022,7,23.141935483870967,23.793548387096774,50635.21709677419,46013.6370967742,0.03870967741935484,0.03870967741935484,0.0,0.12903225806451613,14.23225806451613,36.15806451612904,288.2903225806452,91901.0
0,2022,8,25.54516129032258,26.648387096774194,47981.95580645161,43188.66935483871,0.016129032258064516,0.016129032258064516,0.0,0.0967741935483871,14.858064516129033,36.79677419354839,291.16129032258067,91901.0
0,2022,9,24.533333333333335,25.413333333333334,44517.02366666667,36482.51466666666,1.96,1.96,0.0,2.466666666666667,14.46,34.85,267.56666666666666,91901.0
0,2022,10,18.403225806451612,18.0,40894.8529032258,35825.34903225807,0.7774193548387097,0.7774193548387097,0.0,1.935483870967742,14.064516129032258,33.667741935483875,256.51612903225805,91901.0
0,2022,11,12.043333333333333,9.133333333333333,37739.484000000004,29668.971,3.4233333333333333,3.4233333333333333,0.0,3.066666666666667,16.076666666666668,35.59,185.93333333333334,91901.0
0,2022,12,10.76774193548387,8.399999999999999,36113.04,25695.997096774194,2.161290322580645,2.161290322580645,0.0,2.7419354838709675,12.380645161290323,29.070967741935487,190.83870967741936,91901.0
0,2023,1,9.280645161290321,6.538709677419354,36964.63483870967,24388.792580645164,9.399999999999999,9.348387096774195,0.03612903225806452,7.387096774193548,17.16774193548387,39.21612903225807,162.3548387096774,91901.0
0,2023,2,8.4,5.189285714285715,39664.47964285714,28756.34607142857,4.8428571428571425,3.8285714285714287,0.7100000000000001,5.464285714285714,18.575,40.93571428571429,164.53571428571428,91901.0
0,2023,3,9.30967741935484,7.109677419354839,43139.49,26084.68193548387,8.293548387096775,8.125806451612904,0.11741935483870967,8.193548387096774,16.616129032258065,39.248387096774195,231.1290322580645,91901.0
0,2023,4,13.903333333333334,12.72,46781.986000000004,40958.602,0.32,0.32,0.0,1.4,14.24,34.29333333333333,280.23333333333335,91901.0
0,2023,5,14.332258064516129,13.748387096774193,49841.08612903226,41080.23774193549,0.8225806451612904,0.8225806451612904,0.0,3.3225806451612905,14.819354838709677,36.15161290322581,278.8709677419355,91901.0
0,2023,6,16.433333333333334,16.256666666666668,51385.12266666666,42605.359333333334,0.5633333333333332,0.5633333333333332,0.0,2.966666666666667,14.436666666666667,35.39,279.4,91901.0
0,2023,7,25.82903225806452,26.461290322580645,50649.01806451613,45870.84290322581,0.0,0.0,0.0,0.0,13.848387096774195,33.83548387096774,295.06451612903226,91901.0
0,2023,8,24.990322580645163,25.703225806451613,48008.40483870968,41571.95,1.1129032258064515,1.1129032258064515,0.0,0.8387096774193549,15.496774193548386,36.774193548387096,277.38709677419354,91901.0
0,2023,9,20.733333333333334,21.11,44544.88766666667,36447.004,0.5266666666666667,0.5266666666666667,0.0,1.7,14.236666666666668,34.276666666666664,282.46666666666664,91901.0
0,2023,10,19.370967741935484,18.200000000000003,40924.11516129033,36159.14387096774,0.7032258064516129,0.7032258064516129,0.0,2.2580645161290325,13.893548387096773,32.16451612903226,256.7741935483871,91901.0
0,2023,11,15.313333333333333,12.626666666666667,37758.676666666666,31468.231000000003,2.17,2.17,0.0,2.966666666666667,15.006666666666666,33.00333333333334,164.1,91901.0
0,2023,12,12.893548387096773,10.577419354838709,36117.05225806452,28588.057096774195,1.3774193548387095,1.3774193548387095,0.0,2.225806451612903,12.27741935483871,27.63225806451613,141.80645161290323,91901.0
0,2024,1,10.183870967741935,7.987096774193549,36949.74870967742,28098.07741935484,4.238709677419355,4.238709677419355,0.0,4.193548387096774,13.183870967741935,30.377419354838707,175.29032258064515,91901.0
0,2024,2,10.117241379310345,8.303448275862069,39693.67448275862,26318.735517241377,6.575862068965518,6.568965517241379,0.004827586206896552,6.068965517241379,14.937931034482759,32.64137931034483,228.3448275862069,91901.0
0,2024,3,10.380645161290323,8.593548387096773,43233.440322580645,31832.255161290323,5.183870967741935,5.164516129032258,0.013548387096774193,7.516129032258065,16.229032258064517,36.63225806451613,242.29032258064515,91901.0
0,2024,4,12.93,11.676666666666668,46866.937999999995,39573.801666666666,2.2133333333333334,2.0566666666666666,0.10966666666666666,4.5,16.106666666666666,36.2,277.8,91901.0
0,2024,5,14.90967741935484,14.651612903225805,49903.40645161291,44555.36774193548,0.17419354838709675,0.17419354838709675,0.0,0.5806451612903226,14.180645161290323,34.09032258064516,283.80645161290323,91901.0
0,2024,6,20.883333333333333,21.296666666666667,51394.871,47799.136000000006,0.0,0.0,0.0,0.0,13.673333333333334,33.916666666666664,286.56666666666666,91901.0
0,2024,7,25.9,26.90967741935484,50602.966129032255,47083.46548387097,0.0,0.0,0.0,0.0,14.151612903225805,35.10967741935484,293.2258064516129,91901.0
0,2024,8,25.461290322580645,25.793548387096774,47929.61161290322,44055.535161290325,0.012903225806451613,0.012903225806451613,0.0,0.06451612903225806,14.329032258064515,34.89354838709678,287.93548387096774,91901.0
0,2024,9,23.296666666666667,23.083333333333332,44454.14833333333,40441.10733333333,0.08666666666666667,0.08666666666666667,0.0,0.7666666666666667,15.436666666666667,36.55333333333333,281.6,91901.0
0,2024,10,21.638709677419353,20.07741935483871,40837.006129032256,36625.789032258064,0.2806451612903226,0.2806451612903226,0.0,1.1290322580645162,13.558064516129033,32.30967741935484,287.4193548387097,91901.0
0,2024,11,13.643333333333334,11.04,37693.547666666665,32723.606333333333,0.48666666666666664,0.48666666666666664,0.0,1.5,14.223333333333333,30.803333333333335,230.73333333333332,91901.0
0,2024,12,13.78709677419355,11.345161290322581,36106.73387096774,30900.777096774193,0.21290322580645163,0.21290322580645163,0.0,0.6774193548387096,11.8,26.970967741935485,244.5483870967742,91901.0
0,2025,1,10.741935483870968,7.403225806451613,36999.372903225805,32501.36741935484,1.1387096774193548,1.1387096774193548,0.0,1.096774193548387,16.799999999999997,35.70967741935484,175.0,91901.0
0,2025,2,13.564285714285715,11.485714285714286,39720.909999999996,30304.27464285714,1.4821428571428572,1.4821428571428572,0.0,3.0357142857142856,15.242857142857144,32.67142857142857,250.03571428571428,91901.0
0,2025,3,11.270000000000001,9.366666666666667,43142.94533333334,32686.430666666667,5.0,4.946666666666667,0.037333333333333336,6.333333333333333,17.243333333333332,37.64666666666667,247.2,91901.0
1,2021,1,13.51290322580645,11.22258064516129,37033.96741935484,32171.057096774195,2.9451612903225803,2.9451612903225803,0.0,2.870967741935484,16.177419354838708,32.47096774193548,155.67741935483872,91902.0
1,2021,2,13.535714285714286,11.935714285714285,39738.52678571428,32731.507857142857,0.2571428571428572,0.2571428571428572,0.0,0.8571428571428571,15.471428571428572,29.72142857142857,231.03571428571428,91902.0
1,2021,3,13.09032258064516,11.325806451612904,43202.051612903226,36883.165483870966,3.2516129032258063,3.2516129032258063,0.0,3.5483870967741935,19.541935483870965,37.49032258064516,243.48387096774192,91902.0
1,2021,4,16.416666666666668,15.32,46818.304000000004,37677.535,0.27666666666666667,0.27666666666666667,0.0,1.2666666666666666,17.716666666666665,36.17333333333333,258.6666666666667,91902.0
1,2021,5,17.003225806451614,16.53548387096774,49845.86419354839,39113.88677419355,0.10645161290322581,0.10645161290322581,0.0,0.8064516129032258,17.68064516129032,36.79677419354839,246.90322580645162,91902.0
1,2021,6,19.65,20.176666666666666,51347.32866666667,44603.265666666666,0.04,0.04,0.0,0.13333333333333333,16.573333333333334,35.90333333333333,258.9,91902.0
1,2021,7,22.216129032258067,23.72258064516129,50581.53064516129,44106.515483870964,0.04516129032258064,0.04516129032258064,0.0,0.16129032258064516,16.129032258064516,34.567741935483866,265.0,91902.0
1,2021,8,22.703225806451613,24.225806451612904,47933.76903225807,39166.2293548387,0.08709677419354839,0.08709677419354839,0.0,0.6451612903225806,16.148387096774194,34.2,266.6774193548387,91902.0
1,2021,9,21.956666666666667,23.14333333333333,44483.147,39546.92966666666,0.0,0.0,0.0,0.0,15.873333333333333,33.303333333333335,274.9,91902.0
1,2021,10,18.780645161290323,17.919354838709676,40882.02903225806,33869.989354838704,0.7225806451612903,0.7225806451612903,0.0,1.5483870967741935,17.97741935483871,34.31290322580645,254.16129032258064,91902.0
1,2021,11,17.959999999999997,16.74,37750.469000000005,32344.299666666666,0.0,0.0,0.0,0.0,13.93,27.990000000000002,236.03333333333333,91902.0
1,2021,12,12.76774193548387,11.154838709677419,36151.51677419355,23361.878064516128,3.02258064516129,3.02258064516129,0.0,4.67741935483871,16.664516129032258,30.358064516129033,208.58064516129033,91902.0
1,2022,1,13.761290322580646,11.916129032258064,37016.25451612904,30647.11741935484,0.2935483870967742,0.2935483870967742,0.0,0.9354838709677419,13.76774193548387,25.532258064516128,166.38709677419354,91902.0
1,2022,2,14.410714285714286,11.517857142857142,39712.61964285715,32866.800357142856,1.825,1.825,0.0,2.392857142857143,18.889285714285712,34.19642857142857,197.21428571428572,91902.0
1,2022,3,15.345161290322581,13.812903225806451,43171.24903225806,36758.97677419355,1.532258064516129,1.532258064516129,0.0,2.3870967741935485,18.858064516129033,35.02903225806452,236.03225806451613,91902.0
1,2022,4,17.103333333333335,16.05,46792.235,39122.621999999996,0.30333333333333334,0.30333333333333334,0.0,1.4666666666666666,19.513333333333332,37.26,256.96666666666664,91902.0
1,2022,5,17.458064516129035,16.654838709677417,49825.99935483871,41736.60741935484,0.029032258064516127,0.029032258064516127,0.0,0.2903225806451613,18.783870967741933,37.03225806451613,243.1290322580645,91902.0
1,2022,6,20.563333333333333,21.276666666666664,51344.65433333333,46783.32266666667,0.0,0.0,0.0,0.0,17.3,35.35333333333333,250.83333333333334,91902.0
1,2022,7,21.406451612903226,22.661290322580644,50596.20870967742,43259.100967741935,0.5612903225806452,0.5612903225806452,0.0,0.22580645161290322,16.919354838709676,34.8,261.03225806451616,91902.0
1,2022,8,23.693548387096776,25.664516129032258,47957.82612903226,41896.21322580645,0.0064516129032258064,0.0064516129032258064,0.0,0.06451612903225806,17.716129032258067,35.46774193548387,266.741935483871,91902.0
1,2022,9,24.14333333333333,26.13,44511.741,35873.46433333333,2.6366666666666663,2.6366666666666663,0.0,2.1,17.07,33.446666666666665,253.9,91902.0
1,2022,10,19.9,20.30322580645161,40909.14838709678,31708.631612903224,0.3225806451612903,0.3225806451612903,0.0,1.1290322580645162,16.15483870967742,31.70967741935484,250.90322580645162,91902.0
1,2022,11,14.406666666666666,12.24,37771.22933333333,30873.588333333333,1.6466666666666667,1.6466666666666667,0.0,2.033333333333333,16.583333333333332,30.476666666666667,175.03333333333333,91902.0
1,2022,12,13.003225806451614,11.261290322580646,36154.07193548387,26587.950967741934,1.4774193548387098,1.4774193548387098,0.0,1.6774193548387097,15.19032258064516,27.66774193548387,179.51612903225808,91902.0
